Query_ID,Query_Length,Subject_ID,%_Identity,Alignment_Length,Query_Start,Query_End,Subject_Start,Subject_End,E-value,Bit_Score,Subject_Taxonomy_ID
ASV6180_count_7,411,gi|2896017226|gb|CP178556.1|,87.500,80,204,283,3965522,3965443,2.23e-14,93.5,36822
ASV6180_count_7,411,gi|2714276616|gb|CP136136.1|,87.500,80,204,283,4966942,4966863,2.23e-14,93.5,36822
ASV6180_count_7,411,gi|1227312445|gb|CP022545.1|,88.312,77,195,271,9969542,9969618,2.23e-14,93.5,1851167
ASV6182_count_7,408,gi|2090024154|gb|CP082273.1|,91.220,410,1,408,2277666,2277259,2.34e-153,555,2872154
ASV6182_count_7,408,gi|2049096697|gb|CP076104.1|,91.198,409,1,408,2186193,2186600,2.34e-153,555,2840457
ASV6182_count_7,408,gi|1696049846|gb|CP040695.2|,90.954,409,1,408,2920777,2920370,1.09e-151,549,2582905
ASV6182_count_7,408,gi|1817480961|gb|CP049257.1|,90.976,410,1,408,1302474,1302881,1.09e-151,549,2712223
ASV6182_count_7,408,gi|2874253875|emb|OY969930.1|,90.954,409,1,408,626079,625672,1.09e-151,549,3039803
ASV6182_count_7,408,gi|2126983425|gb|CP085839.1|,90.709,409,1,408,2173405,2172998,5.07e-150,544,2884264
ASV6182_count_7,408,gi|1898514180|gb|CP060713.1|,90.441,408,1,408,327232,326826,8.48e-148,536,433659
ASV6182_count_7,408,gi|2874254105|emb|OY970188.1|,90.196,408,1,408,905965,906372,1.10e-146,532,3039803
ASV6182_count_7,408,gi|2221858821|gb|CP095078.1|,90.196,408,1,408,2811016,2811423,1.10e-146,532,2931390
ASV6182_count_7,408,gi|2286662645|gb|CP087968.1|,90.244,410,1,408,158769,158362,1.10e-146,532,2895565
ASV6183_count_7,408,gi|1986139903|gb|CP069526.1|,85.854,410,1,408,3318685,3318278,1.15e-116,433,2778070
ASV6183_count_7,408,gi|1986139903|gb|CP069526.1|,85.366,410,1,408,1215155,1215562,2.48e-113,422,2778070
ASV6183_count_7,408,gi|672354214|gb|CP009110.1|,85.610,410,1,408,6263890,6264297,5.33e-115,427,1068978
ASV6183_count_7,408,gi|2659951565|gb|CP109434.1|,85.366,410,1,408,3998684,3999091,2.48e-113,422,2903563
ASV6183_count_7,408,gi|2225297293|gb|CP095481.1|,85.366,410,1,408,902795,902388,2.48e-113,422,2932773
ASV6183_count_7,408,gi|2653311467|gb|CP108428.1|,85.366,410,1,408,4094967,4095374,2.48e-113,422,2903560
ASV6183_count_7,408,gi|2521492810|gb|CP127295.1|,85.366,410,1,408,4259381,4259788,2.48e-113,422,715475
ASV6183_count_7,408,gi|2658581863|gb|CP107923.1|,85.122,410,1,408,9852051,9852458,1.15e-111,416,2903558
ASV6183_count_7,408,gi|2801701071|gb|CP154825.1|,85.122,410,1,408,1358896,1359303,1.15e-111,416,155976
ASV6183_count_7,408,gi|2658917853|gb|CP107994.1|,85.122,410,1,408,6622881,6622474,1.15e-111,416,2975956
ASV6183_count_7,408,gi|2224328156|gb|CP095376.1|,85.122,410,1,408,9960615,9961022,1.15e-111,416,3079339
ASV6185_count_7,408,gi|2234009978|emb|OW485601.1|,85.122,410,1,408,2104245,2103838,1.15e-111,416,504468
ASV6185_count_7,408,gi|146400702|gb|CP000697.1|,85.366,328,81,408,2391115,2390788,7.14e-89,340,349163
ASV6185_count_7,408,gi|2207611927|gb|CP041716.1|,85.366,328,81,408,1202013,1201686,7.14e-89,340,62140
ASV6185_count_7,408,gi|325049009|dbj|AP012035.1|,85.366,328,81,408,2669678,2669351,7.14e-89,340,926570
ASV6186_count_7,411,gi|1719884551|gb|CP042306.1|,89.294,411,1,411,137661,138071,1.11e-141,516,1813879
ASV6186_count_7,411,gi|1855710909|gb|CP050137.1|,86.957,414,1,411,643377,642976,3.19e-122,451,2653203
ASV6186_count_7,411,gi|2296294377|gb|MZ062584.1|,86.473,414,1,411,294,695,6.90e-119,440,158754
ASV6186_count_7,411,gi|2296294411|gb|MZ062601.1|,86.473,414,1,411,294,695,6.90e-119,440,158754
ASV6186_count_7,411,gi|2296294371|gb|MZ062581.1|,86.473,414,1,411,294,695,6.90e-119,440,158754
ASV6186_count_7,411,gi|2296294369|gb|MZ062580.1|,86.473,414,1,411,294,695,6.90e-119,440,158754
ASV6186_count_7,411,gi|2296294365|gb|MZ062578.1|,86.473,414,1,411,294,695,6.90e-119,440,158754
ASV6186_count_7,411,gi|2296294397|gb|MZ062594.1|,86.473,414,1,411,294,695,6.90e-119,440,158754
ASV6186_count_7,411,gi|2296294407|gb|MZ062599.1|,86.473,414,1,411,294,695,6.90e-119,440,158754
ASV6186_count_7,411,gi|2296294405|gb|MZ062598.1|,86.473,414,1,411,294,695,6.90e-119,440,158754
ASV6187_count_7,408,gi|2577881716|ref|NC_082316.1|,85.504,407,1,406,5576,5981,6.89e-114,424,73230
ASV6187_count_7,408,gi|1999190154|gb|CP069108.1|,85.258,407,1,406,66677,66272,3.21e-112,418,544711
ASV6187_count_7,408,gi|1999190154|gb|CP069108.1|,85.258,407,1,406,105980,105575,3.21e-112,418,544711
ASV6187_count_7,408,gi|1999190154|gb|CP069108.1|,85.258,407,1,406,27359,26955,1.15e-111,416,544711
ASV6190_count_7,411,gi|2063814025|emb|LR586051.1|,85.749,414,1,411,846142,846552,1.15e-116,433,2052164
ASV6190_count_7,411,gi|2562553452|gb|CP132204.1|,100.000,30,79,108,1099010,1098981,0.003,56.5,409290
ASV6190_count_7,411,gi|2006550273|gb|CP071596.1|,96.774,31,188,218,2558557,2558527,0.038,52.8,2953747
ASV6192_count_7,405,gi|2283155915|gb|CP028988.1|,85.156,256,151,405,3125951,3126205,5.67e-65,261,2171500
ASV6192_count_7,405,gi|2283143474|gb|CP028987.1|,85.156,256,151,405,1535670,1535924,5.67e-65,261,2171498
ASV6192_count_7,405,gi|288926859|gb|CP000613.2|,85.057,261,147,403,3761216,3761472,2.04e-64,259,414684
ASV6193_count_7,411,gi|1552102408|gb|CP028129.1|,100.000,29,156,184,539202,539174,0.011,54.7,33887
ASV6195_count_7,408,gi|2784203508|dbj|LC775954.1|,94.286,35,186,220,421,455,0.010,54.7,145626
ASV6195_count_7,408,gi|2784203484|dbj|LC775942.1|,94.286,35,186,220,421,455,0.010,54.7,145626
ASV6195_count_7,408,gi|551478053|dbj|AB852697.1|,94.286,35,186,220,421,455,0.010,54.7,145626;1448354
ASV6195_count_7,408,gi|2784203586|dbj|LC775993.1|,94.286,35,186,220,421,455,0.010,54.7,1448354
ASV6196_count_7,411,gi|1708052715|gb|CP040916.1|,86.408,103,214,316,4805015,4804913,1.71e-20,113,68270
ASV6196_count_7,411,gi|2661719901|gb|CP109201.1|,87.368,95,222,316,6408473,6408379,2.21e-19,110,235986
ASV6199_count_7,408,gi|2070646352|gb|MW784243.1|,85.217,115,68,181,313,426,1.31e-21,117,2860480
ASV6199_count_7,408,gi|2070646354|gb|MW784244.1|,85.217,115,68,181,282,395,1.31e-21,117,2860481
ASV6200_count_7,408,gi|2314737179|dbj|AP024683.1|,85.380,342,67,408,226852,226512,9.17e-93,353,2448052
ASV6200_count_7,408,gi|1752962642|gb|CP042582.1|,86.018,329,80,406,861622,861948,1.19e-91,350,2602016
ASV6200_count_7,408,gi|933519261|gb|CP012401.1|,85.758,330,80,406,2950934,2950608,5.52e-90,344,528244
ASV6200_count_7,408,gi|2793189917|gb|CP167911.1|,85.758,330,80,406,1941189,1940863,5.52e-90,344,3159496
ASV6200_count_7,408,gi|1403836655|gb|CP016429.1|,85.455,330,80,406,471694,472017,3.32e-87,335,739141
ASV6200_count_7,408,gi|1026294089|gb|CP015285.1|,88.448,277,131,406,1353998,1353723,1.19e-86,333,1226968
ASV6203_count_7,408,gi|2694731553|gb|CP146350.1|,87.273,275,133,406,6968895,6968622,1.56e-80,313,3125779
ASV6205_count_7,411,gi|1719884551|gb|CP042306.1|,91.727,411,1,411,137661,138071,2.34e-158,571,1813879
ASV6205_count_7,411,gi|1842702527|gb|CP053346.1|,86.190,420,1,411,360307,359891,5.33e-120,444,2735134
ASV6205_count_7,411,gi|1593517331|gb|CP037913.1|,86.473,414,1,411,3585773,3586174,6.90e-119,440,1523415
ASV6205_count_7,411,gi|1855710909|gb|CP050137.1|,86.024,415,1,411,643377,642976,1.49e-115,429,2653203
ASV6205_count_7,411,gi|2290420596|gb|CP096972.1|,85.442,419,1,411,2753227,2752811,5.37e-115,427,2937787
ASV6205_count_7,411,gi|1899794700|gb|CP061038.1|,85.749,414,1,411,4109058,4109459,6.95e-114,424,653931
ASV6205_count_7,411,gi|1808526431|gb|CP048422.1|,85.856,403,12,411,403606,403996,4.18e-111,414,424800
ASV6205_count_7,411,gi|2844684447|gb|CP162536.1|,85.266,414,1,411,1114574,1114173,1.50e-110,412,2762591
ASV6205_count_7,411,gi|695169020|gb|CP009571.1|,85.396,404,12,411,3366906,3366516,9.05e-108,403,1549858
ASV6205_count_7,411,gi|2429051945|gb|CP115900.1|,85.432,405,12,411,42567,42177,9.05e-108,403,3018036
ASV6206_count_7,405,gi|1886887919|gb|CP059831.1|,97.436,39,219,257,2602940,2602902,1.33e-06,67.6,2759705
ASV6206_count_7,405,gi|1939906850|gb|CP065231.1|,97.436,39,219,257,2603136,2603098,1.33e-06,67.6,2785910
ASV6206_count_7,405,gi|1474395119|gb|CP032090.1|,97.436,39,219,257,2741696,2741658,1.33e-06,67.6,621376
ASV6206_count_7,405,gi|2866676423|dbj|AP038829.1|,97.436,39,219,257,2746940,2746902,1.33e-06,67.6,3382264
ASV6206_count_7,405,gi|1874562094|gb|CP058972.1|,97.436,39,219,257,2676247,2676209,1.33e-06,67.6,2752475
ASV6206_count_7,405,gi|1995574515|gb|CP070969.1|,100.000,29,222,250,3068905,3068933,0.010,54.7,2810347
ASV6208_count_7,405,gi|1061577340|gb|CP013386.1|,93.182,44,360,403,3425247,3425204,4.77e-06,65.8,1385591
ASV6210_count_7,408,gi|2516318884|gb|CP126980.1|,89.082,403,6,408,3379775,3379373,3.10e-137,501,3040509
ASV6210_count_7,408,gi|2516318884|gb|CP126980.1|,86.453,406,6,408,1075735,1076137,6.84e-119,440,3040509
ASV6210_count_7,408,gi|2020961180|dbj|AP023356.1|,88.834,403,6,408,8427516,8427114,1.44e-135,496,122358
ASV6210_count_7,408,gi|2055118124|dbj|AP024745.1|,88.308,402,6,406,3806602,3806202,4.03e-131,481,2836373
ASV6210_count_7,408,gi|2055118124|dbj|AP024745.1|,85.330,409,1,408,1097940,1098347,2.48e-113,422,2836373
ASV6210_count_7,408,gi|1160578522|emb|LT827010.1|,88.148,405,6,408,3233197,3232795,1.45e-130,479,134676
ASV6210_count_7,408,gi|1160578522|emb|LT827010.1|,85.891,404,6,408,1198680,1199082,1.48e-115,429,134676
ASV6210_count_7,408,gi|1160578522|emb|LT827010.1|,85.644,404,6,408,2103771,2104173,6.89e-114,424,134676
ASV6210_count_7,408,gi|359832573|gb|CP003170.1|,88.148,405,6,408,2929101,2929503,1.45e-130,479,134676
ASV6210_count_7,408,gi|359832573|gb|CP003170.1|,85.891,404,6,408,1198632,1199034,1.48e-115,429,134676
ASV6210_count_7,408,gi|359832573|gb|CP003170.1|,85.644,404,6,408,2103727,2104129,6.89e-114,424,134676
ASV6210_count_7,408,gi|381368402|dbj|AP012319.1|,88.089,403,6,408,4099831,4099429,1.45e-130,479,512565
ASV6210_count_7,408,gi|381368402|dbj|AP012319.1|,86.585,410,1,408,1000509,1000916,1.14e-121,449,512565
ASV6210_count_7,408,gi|381368402|dbj|AP012319.1|,85.856,403,6,408,1865540,1865942,1.48e-115,429,512565
ASV6210_count_7,408,gi|2658753738|gb|CP107942.1|,88.089,403,6,408,11119969,11119567,1.45e-130,479,2975953
ASV6210_count_7,408,gi|1270012773|gb|CP023298.1|,88.148,405,6,408,3233480,3233078,1.45e-130,479,2033844
ASV6210_count_7,408,gi|1270012773|gb|CP023298.1|,85.891,404,6,408,1198696,1199098,1.48e-115,429,2033844
ASV6210_count_7,408,gi|1270012773|gb|CP023298.1|,85.644,404,6,408,2103794,2104196,6.89e-114,424,2033844
ASV6210_count_7,408,gi|2852647826|dbj|AP038773.1|,87.775,409,1,408,5741932,5741525,5.22e-130,477,3373541
ASV6210_count_7,408,gi|2549229438|dbj|AP028461.1|,87.376,404,6,408,8492853,8492451,1.46e-125,462,512349
ASV6211_count_7,411,gi|2842476286|gb|CP159944.1|,88.034,117,210,326,2964968,2964852,2.82e-28,139,28447
ASV6211_count_7,411,gi|2618257055|gb|CP132105.1|,88.034,117,210,326,2021350,2021234,2.82e-28,139,33013
ASV6211_count_7,411,gi|2067844305|gb|CP076349.1|,88.034,117,210,326,1984017,1983901,2.82e-28,139,33013
ASV6211_count_7,411,gi|2512813671|gb|CP126251.1|,85.714,133,195,326,1581372,1581503,2.82e-28,139,2175645
ASV6214_count_7,408,gi|2088532313|gb|MZ983793.1|,89.655,87,321,407,566,652,6.09e-20,111,2873905
ASV6214_count_7,408,gi|733372072|gb|KM254735.1|,87.640,89,320,408,571,659,1.02e-17,104,1583069
ASV6220_count_7,402,gi|2457362717|gb|CP104129.1|,86.076,79,183,261,647265,647343,3.63e-12,86.1,2976821
ASV6220_count_7,402,gi|2457394588|gb|CP104136.1|,86.076,79,183,261,54865,54787,3.63e-12,86.1,2976819
ASV6220_count_7,402,gi|2647545680|gb|CP141213.1|,86.076,79,183,261,930782,930704,3.63e-12,86.1,382
ASV6220_count_7,402,gi|2530239251|gb|CP098362.1|,85.185,81,182,261,553069,553149,4.70e-11,82.4,1263728
ASV6220_count_7,402,gi|2874254080|emb|OY970163.1|,100.000,30,1,30,2691987,2691958,0.003,56.5,1162706
ASV6220_count_7,402,gi|2874253663|emb|OY969097.1|,100.000,28,1,28,653284,653311,0.037,52.8,1162706
ASV6223_count_7,408,gi|685431610|gb|KF697357.1|,94.321,405,1,405,256,660,2.28e-173,621,1841646
ASV6229_count_7,408,gi|2746334721|gb|CP158568.1|,86.977,215,194,408,2999272,2999058,2.07e-59,243,3162530
ASV6230_count_7,408,gi|2434936490|gb|OQ345909.1|,86.364,66,155,220,372,437,2.88e-08,73.1,2891268
ASV6230_count_7,408,gi|2434936494|gb|OQ345911.1|,86.364,66,155,220,372,437,2.88e-08,73.1,2891268
ASV6231_count_7,408,gi|961539403|gb|KR098538.1|,90.164,61,165,225,411,471,1.72e-10,80.5,1760298
ASV6231_count_7,408,gi|46947390|gb|AY530209.1|,90.000,50,165,214,409,458,4.81e-06,65.8,273072
ASV6234_count_7,411,gi|2058664051|gb|CP077604.1|,86.375,411,1,411,295856,296266,1.15e-121,449,2849779
ASV6237_count_7,399,gi|2320776884|gb|CP075528.1|,89.000,400,1,399,1467961,1468359,5.05e-135,494,1894999
ASV6237_count_7,399,gi|2515462020|gb|CP126889.1|,88.834,403,1,399,356126,355728,2.35e-133,488,1894999
ASV6237_count_7,399,gi|1148307076|gb|CP019508.1|,85.507,345,63,399,829091,829432,1.16e-91,350,1938605
ASV6237_count_7,399,gi|1608350199|gb|CP038440.1|,86.293,321,69,382,2208627,2208308,1.94e-89,342,2561924
ASV6237_count_7,399,gi|2740307369|emb|OZ035981.1|,85.207,338,69,399,781989,782325,6.97e-89,340,74313
ASV6237_count_7,399,gi|1697102039|gb|CP041243.1|,85.503,338,73,399,2820510,2820178,2.51e-88,339,2591463
ASV6237_count_7,399,gi|2621703253|emb|OY762427.1|,88.129,278,123,399,3753556,3753279,1.51e-85,329,1913988
ASV6237_count_7,399,gi|2801109999|gb|CP169082.1|,85.358,321,69,383,3790018,3789699,1.95e-84,326,74326
ASV6237_count_7,399,gi|1560962901|gb|CP035093.1|,90.400,250,135,383,3527429,3527182,1.95e-84,326,293
ASV6237_count_7,399,gi|2895428799|gb|CP154836.1|,90.438,251,135,383,1097691,1097444,1.95e-84,326,3132281
ASV6238_count_7,408,gi|1828185615|dbj|LC471812.1|,88.119,101,135,235,370,470,1.01e-22,121,2562129
ASV6238_count_7,408,gi|1828185485|dbj|LC471747.1|,88.235,102,135,235,370,470,1.01e-22,121,1448352
ASV6238_count_7,408,gi|1828185623|dbj|LC471816.1|,88.119,101,135,235,370,470,1.01e-22,121,2562129
ASV6238_count_7,408,gi|1828185619|dbj|LC471814.1|,88.119,101,135,235,370,470,1.01e-22,121,2562129
ASV6238_count_7,408,gi|1828185609|dbj|LC471809.1|,88.119,101,135,235,370,470,1.01e-22,121,2562129
ASV6239_count_7,399,gi|2814041301|gb|CP170557.1|,87.328,363,1,357,4449333,4448971,5.24e-110,411,68569
ASV6239_count_7,399,gi|1719884551|gb|CP042306.1|,85.258,407,1,394,137661,138066,6.77e-109,407,1813879
ASV6239_count_7,399,gi|2180320573|gb|CP090953.1|,86.501,363,1,357,2733562,2733200,5.27e-105,394,2903960
ASV6239_count_7,399,gi|1280029430|gb|CP024923.1|,86.501,363,1,357,3500659,3501021,5.27e-105,394,1327635
ASV6239_count_7,399,gi|469477505|gb|CP004036.1|,86.932,352,1,349,2999295,2999646,1.90e-104,392,745310
ASV6239_count_7,399,gi|2851422138|gb|CP173254.1|,86.226,363,1,357,3339398,3339760,2.45e-103,388,3234199
ASV6239_count_7,399,gi|2457482469|gb|CP119314.1|,87.032,347,1,344,4449036,4449382,2.45e-103,388,3121370
ASV6239_count_7,399,gi|2440470644|gb|CP098774.1|,86.782,348,1,344,4149608,4149261,3.17e-102,385,2950605
ASV6239_count_7,399,gi|2261004685|gb|CP099619.1|,85.912,362,1,359,2298924,2298563,1.14e-101,383,2952888
ASV6239_count_7,399,gi|1593517331|gb|CP037913.1|,85.912,362,1,359,3585773,3586134,1.14e-101,383,1523415
ASV6240_count_7,405,gi|2449439435|gb|OQ512265.1|,90.769,65,160,224,374,438,1.02e-12,87.9,1300260
ASV6240_count_7,405,gi|459218062|gb|KC578464.1|,90.769,65,160,224,374,438,1.02e-12,87.9,1300260
ASV6240_count_7,405,gi|158328331|dbj|AB242552.1|,86.076,79,153,230,342,419,1.32e-11,84.2,358037
ASV6240_count_7,405,gi|2449439445|gb|OQ512270.1|,89.231,65,160,224,374,438,4.74e-11,82.4,1300260
ASV6240_count_7,405,gi|2449439437|gb|OQ512266.1|,89.231,65,160,224,374,438,4.74e-11,82.4,1300260
ASV6240_count_7,405,gi|459218056|gb|KC578461.1|,89.231,65,160,224,374,438,4.74e-11,82.4,1300260
ASV6240_count_7,405,gi|2449439447|gb|OQ512271.1|,89.231,65,160,224,374,438,4.74e-11,82.4,1300260
ASV6240_count_7,405,gi|2449439429|gb|OQ512262.1|,89.231,65,160,224,374,438,4.74e-11,82.4,1300260
ASV6240_count_7,405,gi|2449439451|gb|OQ512273.1|,89.231,65,160,224,374,438,4.74e-11,82.4,1300260
ASV6240_count_7,405,gi|2449439431|gb|OQ512263.1|,89.231,65,160,224,374,438,4.74e-11,82.4,1300260
ASV6242_count_7,402,gi|2174742726|gb|CP090059.1|,91.771,401,1,400,752859,752460,6.41e-154,556,2899123
ASV6242_count_7,402,gi|1899794700|gb|CP061038.1|,91.542,402,1,402,4109058,4109459,2.30e-153,555,653931
ASV6242_count_7,402,gi|1593517331|gb|CP037913.1|,91.067,403,1,402,3585773,3586174,4.99e-150,544,1523415
ASV6242_count_7,402,gi|1855710909|gb|CP050137.1|,90.819,403,1,402,643377,642976,2.32e-148,538,2653203
ASV6242_count_7,402,gi|695169020|gb|CP009571.1|,91.071,392,12,402,3366906,3366516,1.40e-145,529,1549858
ASV6242_count_7,402,gi|2296294377|gb|MZ062584.1|,90.074,403,1,402,294,695,2.34e-143,521,158754
ASV6242_count_7,402,gi|2296294411|gb|MZ062601.1|,90.074,403,1,402,294,695,2.34e-143,521,158754
ASV6242_count_7,402,gi|2296294371|gb|MZ062581.1|,90.074,403,1,402,294,695,2.34e-143,521,158754
ASV6242_count_7,402,gi|2296294369|gb|MZ062580.1|,90.074,403,1,402,294,695,2.34e-143,521,158754
ASV6242_count_7,402,gi|2261004685|gb|CP099619.1|,90.050,402,1,402,2298924,2298523,2.34e-143,521,2952888
ASV6244_count_7,408,gi|1679655404|gb|MK340633.1|,96.875,32,69,100,274,305,0.010,54.7,494377
ASV6244_count_7,408,gi|2287640112|gb|OP256524.1|,96.875,32,69,100,259,290,0.010,54.7,2973556
ASV6244_count_7,408,gi|961437976|gb|KT808324.1|,96.875,32,69,100,259,290,0.010,54.7,187597
ASV6244_count_7,408,gi|1834434188|gb|MT374174.1|,96.875,32,69,100,271,302,0.010,54.7,494377
ASV6244_count_7,408,gi|1735038385|gb|MK560521.1|,96.875,32,69,100,271,302,0.010,54.7,494377;2498819
ASV6244_count_7,408,gi|525547555|gb|KC807316.1|,96.667,30,68,97,267,296,0.037,52.8,500543
ASV6244_count_7,408,gi|525547553|gb|KC807315.1|,96.667,30,68,97,267,296,0.037,52.8,500543
ASV6245_count_7,408,gi|2130727500|gb|MN595777.2|,100.000,408,1,408,6195,6602,0.0,754,9606
ASV6245_count_7,408,gi|2736085639|gb|PP654697.1|,99.755,408,1,408,6195,6602,0.0,749,9606
ASV6245_count_7,408,gi|2273655586|gb|MZ387260.1|,99.755,408,1,408,6197,6604,0.0,749,9606
ASV6245_count_7,408,gi|381252854|gb|JQ704274.1|,99.755,408,1,408,6198,6605,0.0,749,9606
ASV6245_count_7,408,gi|383403120|gb|JF824860.2|,99.755,408,1,408,6196,6603,0.0,749,9606
ASV6245_count_7,408,gi|1150596513|gb|KY410197.1|,99.755,408,1,408,6195,6602,0.0,749,9606
ASV6245_count_7,408,gi|1606707480|gb|MH605025.1|,99.755,408,1,408,6188,6595,0.0,749,9606
ASV6245_count_7,408,gi|823331224|gb|KP900760.1|,99.755,408,1,408,6196,6603,0.0,749,9606
ASV6245_count_7,408,gi|656331574|gb|KJ185510.1|,99.755,408,1,408,6193,6600,0.0,749,9606
ASV6245_count_7,408,gi|614530765|gb|KJ446718.1|,99.755,408,1,408,6197,6604,0.0,749,9606
ASV6248_count_7,408,gi|532528843|gb|KC847384.1|,88.710,62,175,236,451,512,2.22e-09,76.8,1390218
ASV6248_count_7,408,gi|1770706665|gb|MN013108.1|,87.692,65,159,223,322,386,2.22e-09,76.8,2660679
ASV6248_count_7,408,gi|1770706667|gb|MN013109.1|,87.692,65,159,223,322,386,2.22e-09,76.8,2660679
ASV6248_count_7,408,gi|444301636|gb|JX845101.1|,93.750,48,174,220,178,224,1.03e-07,71.3,1285966
ASV6248_count_7,408,gi|312294435|gb|HQ564185.1|,91.489,47,174,220,416,462,4.81e-06,65.8,2579594
ASV6249_count_7,408,gi|1894457363|gb|MT755637.1|,89.409,406,3,408,295,700,1.43e-140,512,234950
ASV6249_count_7,408,gi|683808607|gb|KC266203.1|,91.126,293,12,304,17,309,4.18e-106,398,260574
ASV6249_count_7,408,gi|683808895|gb|KC266347.1|,90.785,293,12,304,17,309,1.94e-104,392,260574
ASV6249_count_7,408,gi|683806843|gb|KC265319.1|,90.816,294,12,304,35,328,1.94e-104,392,260574
ASV6249_count_7,408,gi|683808755|gb|KC266278.1|,90.785,293,12,304,17,309,1.94e-104,392,260574
ASV6249_count_7,408,gi|683808710|gb|KC266255.1|,90.785,293,12,304,17,309,1.94e-104,392,260574
ASV6249_count_7,408,gi|683809031|gb|KC266416.1|,90.785,293,12,304,17,309,1.94e-104,392,260574
ASV6249_count_7,408,gi|683809026|gb|KC266413.1|,90.785,293,12,304,17,309,1.94e-104,392,260574
ASV6249_count_7,408,gi|683808255|gb|KC266027.1|,90.816,294,12,304,17,310,1.94e-104,392,260574
ASV6249_count_7,408,gi|683809395|gb|KC266594.1|,90.785,293,12,304,17,308,6.99e-104,390,260574
ASV6250_count_7,408,gi|2514225634|gb|OR088878.1|,88.889,72,320,391,538,608,1.03e-12,87.9,3026153
ASV6250_count_7,408,gi|730905713|gb|KP013290.1|,88.889,72,320,391,578,648,1.03e-12,87.9,595618
ASV6250_count_7,408,gi|2514225632|gb|OR088877.1|,88.889,72,320,391,538,608,1.03e-12,87.9,3026153
ASV6250_count_7,408,gi|2514225630|gb|OR088876.1|,88.889,72,320,391,538,608,1.03e-12,87.9,3026153
ASV6250_count_7,408,gi|410443273|gb|JX483998.1|,88.889,72,320,391,308,238,1.03e-12,87.9,595618
ASV6250_count_7,408,gi|2514225636|gb|OR088879.1|,87.500,72,320,391,538,608,4.78e-11,82.4,3026153
ASV6250_count_7,408,gi|2514225628|gb|OR088875.1|,87.500,72,320,391,538,608,4.78e-11,82.4,3026153
ASV6250_count_7,408,gi|816375637|gb|KP194135.1|,87.500,72,320,391,563,633,4.78e-11,82.4,1156107
ASV6250_count_7,408,gi|510948998|ref|NC_021125.1|,85.294,68,324,391,64548,64615,1.03e-07,71.3,392300
ASV6250_count_7,408,gi|294845825|gb|GU453368.1|,85.938,64,325,388,533,596,3.72e-07,69.4,735363
ASV6256_count_7,411,gi|1719884551|gb|CP042306.1|,94.146,410,1,409,137661,138069,6.38e-174,623,1813879
ASV6256_count_7,411,gi|2814041301|gb|CP170557.1|,87.470,415,1,411,4449333,4448929,1.14e-126,466,68569
ASV6256_count_7,411,gi|1899794700|gb|CP061038.1|,87.379,412,1,409,4109058,4109457,1.90e-124,459,653931
ASV6256_count_7,411,gi|2285505671|gb|CP088296.1|,86.650,412,1,409,2000224,2000626,1.48e-120,446,2898433
ASV6256_count_7,411,gi|469477505|gb|CP004036.1|,86.650,412,1,409,2999295,2999694,1.92e-119,442,745310
ASV6256_count_7,411,gi|1855710909|gb|CP050137.1|,86.683,413,1,409,643377,642978,1.92e-119,442,2653203
ASV6256_count_7,411,gi|761896199|gb|CP010836.1|,86.538,416,1,409,3750227,3750629,6.90e-119,440,1609977
ASV6256_count_7,411,gi|2261004685|gb|CP099619.1|,86.408,412,1,409,2298924,2298525,8.92e-118,436,2952888
ASV6256_count_7,411,gi|1593517331|gb|CP037913.1|,86.408,412,1,409,3585773,3586172,8.92e-118,436,1523415
ASV6256_count_7,411,gi|2261017996|gb|CP099621.1|,86.408,412,1,409,2512129,2511730,8.92e-118,436,2952889
ASV6258_count_7,408,gi|2724675814|gb|CP152414.1|,89.370,254,154,406,9365678,9365426,3.35e-82,318,3140246
ASV6258_count_7,408,gi|2301623630|gb|CP104173.1|,86.760,287,124,408,6948913,6948629,1.20e-81,316,108015
